sample_id,subject,task,repeat_id,label_task,window_id,window_start_sec,window_end_sec,progress_end_ratio,task_required_time_min,elapsed_required_ratio,anchor_source,task_difficulty,nasa_tlx_weighted_task_label,hr_n,hr_mean,hr_std,hr_min,hr_max,hr_slope_bpm_per_min,eeg_frontal_delta_power,eeg_frontal_theta_power,eeg_frontal_alpha_power,eeg_frontal_beta_power,eeg_frontal_gamma_power,eeg_frontal_theta_alpha,eeg_frontal_beta_alpha,eeg_central_delta_power,eeg_central_theta_power,eeg_central_alpha_power,eeg_central_beta_power,eeg_central_gamma_power,eeg_central_theta_alpha,eeg_central_beta_alpha,eeg_parietal_delta_power,eeg_parietal_theta_power,eeg_parietal_alpha_power,eeg_parietal_beta_power,eeg_parietal_gamma_power,eeg_parietal_theta_alpha,eeg_parietal_beta_alpha,eeg_occipital_delta_power,eeg_occipital_theta_power,eeg_occipital_alpha_power,eeg_occipital_beta_power,eeg_occipital_gamma_power,eeg_occipital_theta_alpha,eeg_occipital_beta_alpha,eye_n,eye_pupil_filtered_mean,eye_pupil_filtered_std,eye_valid_ratio,eye_fixation_ratio,eye_saccade_ratio,eye_eyes_not_found_ratio,eye_aoi_interval_n,eye_aoi_unique_hit_n,eye_aoi_total_fix_ms,eye_aoi_fixation_n,eye_aoi_fixation_density_per_sec,eye_aoi_coverage_ratio,eye_aoi_max_share,eye_aoi_entropy,eye_aoi_pupil_weighted_mean,log_action_count_win,log_unique_device_count_win,log_action_density_win,log_correct_action_count_win,log_error_action_count_win,log_duplicate_action_count_win,log_extra_action_count_win,log_disallowed_action_count_win,log_error_rate_win,log_duplicate_rate_win,log_extra_rate_win,log_unique_step_count_win,log_action_count_cum,log_unique_device_count_cum,log_action_density_cum,log_correct_action_count_cum,log_error_action_count_cum,log_duplicate_action_count_cum,log_extra_action_count_cum,log_disallowed_action_count_cum,log_error_rate_cum,log_duplicate_rate_cum,log_extra_rate_cum,log_unique_step_count_cum,log_time_since_last_action_sec,log_cum_gap_count,log_cum_idle_gap_total_sec,log_cum_idle_ratio,log_cum_mean_inter_action_sec,log_action_type_diversity_cum,log_recent_60s_action_count,log_recent_60s_action_density
subject_19_task_5_repeat_1,19,5,1,5,1,0.0,10.0,0.0447849970259962,12.0,0.0138888888888888,hr_first,低,3.8666666666666663,3,85.0,0.0,85.0,85.0,0.0,6.62909962438003,2.9711379522778425,2.28211978961636,6.379347918791883,7.212309172023577,1.301920243536958,2.795360676428074,4.996605895684156,3.6833729711326786,2.38397507321659,8.231604036124539,9.317818960917585,1.545055152847244,3.452890144953574,10.574054158528812,4.453638773416558,3.432146081536773,8.11746310379704,7.10280148940018,1.2976250624572492,2.365127506508224,15.274678482170703,8.74042439243522,7.434299736442006,13.728744452531664,8.020541896702683,1.175688995910503,1.8466762088209971,987,3.105738241308794,0.1260892966778687,0.972644376899696,0.905775075987842,0.0628166160081053,0.0182370820668693,0,0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_19_task_5_repeat_1,19,5,1,5,2,10.0,20.0,0.0895699940519925,12.0,0.0277777777777777,hr_first,低,3.8666666666666663,1,87.0,,87.0,87.0,,6.187857925722082,2.6004557893797577,1.7894708491398892,4.323352132129001,3.421068328175319,1.4531981846084103,2.415994725036747,4.831869665107473,2.424520534541305,1.6872510048493223,4.288902335840019,3.932326834852109,1.4369649373880935,2.541946825643191,9.389186071478376,4.057499432420646,3.603824684189874,7.137678414722692,5.130459275552717,1.1258870194826796,1.980584251513671,13.879801679265915,7.642283967273518,6.869236472205164,12.86149556646066,7.788024744050365,1.112537615817467,1.8723326265592748,998,2.946114228456914,0.1438684028198886,0.9909819639278558,0.9168336673346692,0.0791583166332665,0.0,6,1,79.98522410113283,0.7271384009193893,0.0727138400919389,0.0079985224101132,1.0,-1.000088900581841e-12,2.95936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_19_task_5_repeat_1,19,5,1,5,3,20.0,30.0,0.1343549910779888,12.0,0.0416666666666666,hr_first,低,3.8666666666666663,2,81.5,0.7071067811865476,81.0,82.0,-15.000000000000108,6.074615120405071,3.1068943923794357,1.788629211627659,4.491549023533662,3.564588972937772,1.737025411517321,2.5111683261878164,4.169288720252833,3.1058876181525688,1.8652842109333765,3.3932040813877022,3.0158456213312235,1.665101543211156,1.819135154577738,11.07202789096192,4.324030173095984,3.749856993316361,6.052589879861211,4.402947921058855,1.1531186871400732,1.6140855213009924,11.891827779063291,12.362069064768498,6.885472137851159,11.617116182163594,6.128943882671332,1.795384371219966,1.6871923884930715,998,2.931867735470942,0.1152197522781022,0.9889779559118236,0.9018036072144288,0.0901803607214428,0.003006012024048,11,3,2023.014775898867,2.27286159908061,0.2272861599080609,0.2023014775898866,0.5941627388588532,0.7389619803484039,2.9057219439201645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_19_task_5_repeat_1,19,5,1,5,4,30.0,40.0,0.1791399881039851,12.0,0.0555555555555555,hr_first,低,3.8666666666666663,3,79.66666666666667,2.081665999466133,78.0,82.0,30.00000000000006,8.226625860791408,3.4117274534708155,1.7605008201590178,6.368247443911453,6.061573323449025,1.937930056268108,3.617293085575637,5.114646510474817,4.082096460611565,2.2466254462535855,6.78031337694247,6.021020758168826,1.8169902185603584,3.017999011917694,10.463234183431524,5.31974629055295,3.136376042186207,6.219063530507316,4.393330291337815,1.696144282126587,1.9828819780718403,14.229844268047552,12.776790597929006,8.92089350831767,11.759791329923592,6.39083521692973,1.432232162172564,1.3182302107921129,998,2.853609218436874,0.1252309144780689,0.9849699398797596,0.9158316633266532,0.0751503006012024,0.0070140280561122,6,1,280.99999999999966,0.9999999999999988,0.0999999999999998,0.0280999999999999,1.0,-1.000088900581841e-12,2.90214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_19_task_5_repeat_1,19,5,1,5,5,40.0,50.0,0.2239249851299814,12.0,0.0694444444444444,hr_first,低,3.8666666666666663,2,82.0,0.0,82.0,82.0,-8.526512829121202e-14,6.737821725430005,2.4988728392318325,1.639556958154926,7.172491795114711,7.433973352005109,1.5241146864723365,4.374652408042151,5.135498894024688,2.95587920413556,1.4749113105907223,5.835888687831658,5.564671421857415,2.0041064048466004,3.9567726180730856,8.364998027685596,4.475832980607807,3.1309664628591856,5.471992924981147,3.4077957760437805,1.4295371840299096,1.747700906378967,16.8000041023659,9.953299109903249,6.662100752314102,12.766351929958825,6.8862449374286285,1.4940181002885518,1.9162652149210428,999,2.8450920920920924,0.1213957717316223,0.987987987987988,0.8718718718718719,0.1041041041041041,0.008008008008008,6,3,808.264663479779,0.9996206085438962,0.0999620608543896,0.0808264663479779,0.5876325088339223,0.9234610026021832,2.9094626908127212,9.0,1.0,0.9,0.0,0.0,0.0,9.0,9.0,1.0,0.0,1.0,0.0,9.0,1.0,0.18,0.0,0.0,0.0,9.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.625,1.0,9.0,0.18
subject_19_task_5_repeat_1,19,5,1,5,6,50.0,60.0,0.2687099821559777,12.0,0.0833333333333333,hr_first,低,3.8666666666666663,1,80.0,,80.0,80.0,,7.966735380006312,3.3063526251134876,1.718625197660036,4.927068521465846,4.6112492095518745,1.923835766876451,2.8668662185182723,6.409613907564549,3.3698220152971547,1.8998274742494532,4.090510473765224,4.700592891092009,1.773751596380318,2.153095756961417,9.784115761934544,5.024316011306049,2.923559258508816,4.228413185378955,2.290025811637845,1.7185613723009467,1.4463237483804892,11.719282353234954,11.1586651751384,4.748126934515981,12.029888142533714,6.810803977058612,2.3501193900318302,2.533607106221988,998,2.8623717434869738,0.0859526885978439,1.0,0.9799599198396792,0.0200400801603206,0.0,6,3,2147.355641550952,2.6557401927308595,0.2655740192730859,0.2147355641550952,0.5876325088339224,0.9234610026021832,2.9094626908127212,3.0,1.0,0.3,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,0.2,0.0,3.0,0.0,9.0,12.0,1.0,0.0,0.75,1.0,6.0,0.0,0.0,0.0,0.9090909090909091,1.0,12.0,0.2
subject_19_task_5_repeat_1,19,5,1,5,7,60.0,70.0,0.313494979181974,12.0,0.0972222222222222,hr_first,低,3.8666666666666663,2,81.5,0.7071067811865476,81.0,82.0,29.999999999999577,8.005850825194146,2.86945830601107,1.630696975710498,4.861395350588555,4.409033178721206,1.7596514550232984,2.9811764067756585,6.522038742145302,3.5246310928342424,1.7540644302058066,3.7929380657801848,3.6684411900623513,2.009407996729455,2.162371005570847,9.519266669147958,4.030487781366494,2.3800669134827466,3.858887693354335,1.9635128648125648,1.6934346503177469,1.6213358000543077,14.16335302395826,9.73254986205884,6.800710909659755,12.099834045727926,7.419338880800023,1.4311077167292452,1.779201352102951,998,2.9246412825651302,0.0676656893536557,0.9889779559118236,0.9488977955911824,0.0410821643286573,0.0050100200400801,6,3,2147.355641550952,2.6557401927308595,0.2655740192730859,0.2147355641550952,0.5876325088339224,0.9234610026021832,2.9094626908127212,1.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,0.18571428571428572,0.0,4.0,0.0,9.0,13.0,1.0,0.0,0.6923076923076923,2.0,5.0,1.0,11.0,0.15714285714285714,1.75,2.0,13.0,0.21666666666666667
subject_19_task_5_repeat_1,19,5,1,5,8,70.0,80.0,0.3582799762079703,12.0,0.1111111111111111,hr_first,低,3.8666666666666663,3,84.0,0.0,84.0,84.0,1.091708099348489e-13,11.770511056690928,2.6912560262276326,1.8053270169136693,5.809967546370317,5.196312240907068,1.490730488722492,3.2182355284877175,8.00582179708614,3.1592860070852296,2.127646048912757,4.473162084154644,4.253335286661007,1.484873862689543,2.1023995445297223,13.820968214876771,4.662006670617345,3.2817171312799713,4.771410071245414,2.3031524721425862,1.420599790939025,1.4539370336846846,17.805206444069253,10.284137578387904,7.657049344607168,10.50113254498734,6.432151835351607,1.3430940712992774,1.3714333122827855,998,2.8525330661322648,0.0879670792393799,0.9839679358717436,0.9428857715430862,0.0470941883767535,0.0050100200400801,6,3,557.0240534183158,0.6888990059943835,0.0688899005994383,0.0557024053418315,0.5876325088339223,0.9234610026021832,2.909462690812721,4.0,1.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.2125,4.0,4.0,0.0,9.0,13.0,0.7647058823529411,0.0,0.5294117647058824,3.0,1.0,2.0,24.0,0.3,2.1875,2.0,17.0,0.2833333333333333
subject_19_task_5_repeat_1,19,5,1,5,9,80.0,90.0,0.4030649732339666,12.0,0.125,hr_first,低,3.8666666666666663,2,84.0,1.4142135623730951,83.0,85.0,23.999999999999744,7.101210494271964,2.733860940081523,2.1485644596474893,6.270171287341349,8.144655151856384,1.272412809308994,2.918307272182136,4.59769544494752,3.148224047817038,2.07694113444297,6.4110536818348125,8.120076277466618,1.515798399679432,3.086776787034092,7.647678372321816,3.7520276183198025,3.580162872339811,4.874106534533894,3.2312304303622392,1.048004728306584,1.3614203343068656,12.374593152345136,10.66193846469463,9.912730638284629,9.750957137353224,5.8765037625206675,1.075580367685614,0.9836802283009076,998,2.858820202020202,0.0843560272213782,0.9849699398797596,0.9458917835671342,0.0390781563126252,0.0100200400801603,6,3,1497.2176991150438,1.5362831858407076,0.1536283185840707,0.1497217699115043,0.5668425681618294,0.934334858195608,2.888274722955145,4.0,1.0,0.4,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,21.0,2.0,0.23333333333333334,4.0,8.0,0.0,9.0,17.0,0.8095238095238095,0.0,0.42857142857142855,3.0,6.0,2.0,24.0,0.26666666666666666,2.0,2.0,21.0,0.35
subject_19_task_5_repeat_1,19,5,1,5,10,90.0,100.0,0.4478499702599629,12.0,0.1388888888888889,hr_first,低,3.8666666666666663,2,84.0,0.0,84.0,84.0,0.0,6.2727235509386094,3.24831527401012,1.9603040704013543,6.419197613969235,6.783110649481316,1.6570466403944448,3.2745928098057573,5.163744383805031,2.90780887974649,1.932829967732836,6.020539426328004,6.630530965162596,1.504430771609611,3.1148831127602783,9.022751662715644,3.698697690605231,3.1338512953045714,4.986240436605063,2.914199895631615,1.18024033116918,1.5910903124458755,16.8136592889029,10.618289225931738,5.771189405704258,10.500882954245762,5.638065484421122,1.8398788325048896,1.8195353186410177,999,2.8687697697697696,0.0828054982965704,1.0,0.931931931931932,0.062062062062062,0.0,6,3,1547.991831177672,1.5883821193555707,0.158838211935557,0.1547991831177672,0.5668425681618293,0.9343348581956082,2.888274722955145,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,0.22,5.0,8.0,0.0,9.0,17.0,0.7727272727272727,0.0,0.4090909090909091,3.0,8.0,3.0,32.0,0.32,2.2857142857142856,2.0,22.0,0.36666666666666664
