sample_id,subject,task,repeat_id,label_task,window_id,window_start_sec,window_end_sec,progress_end_ratio,task_required_time_min,elapsed_required_ratio,anchor_source,task_difficulty,nasa_tlx_weighted_task_label,hr_n,hr_mean,hr_std,hr_min,hr_max,hr_slope_bpm_per_min,eeg_frontal_delta_power,eeg_frontal_theta_power,eeg_frontal_alpha_power,eeg_frontal_beta_power,eeg_frontal_gamma_power,eeg_frontal_theta_alpha,eeg_frontal_beta_alpha,eeg_central_delta_power,eeg_central_theta_power,eeg_central_alpha_power,eeg_central_beta_power,eeg_central_gamma_power,eeg_central_theta_alpha,eeg_central_beta_alpha,eeg_parietal_delta_power,eeg_parietal_theta_power,eeg_parietal_alpha_power,eeg_parietal_beta_power,eeg_parietal_gamma_power,eeg_parietal_theta_alpha,eeg_parietal_beta_alpha,eeg_occipital_delta_power,eeg_occipital_theta_power,eeg_occipital_alpha_power,eeg_occipital_beta_power,eeg_occipital_gamma_power,eeg_occipital_theta_alpha,eeg_occipital_beta_alpha,eye_n,eye_pupil_filtered_mean,eye_pupil_filtered_std,eye_valid_ratio,eye_fixation_ratio,eye_saccade_ratio,eye_eyes_not_found_ratio,eye_aoi_interval_n,eye_aoi_unique_hit_n,eye_aoi_total_fix_ms,eye_aoi_fixation_n,eye_aoi_fixation_density_per_sec,eye_aoi_coverage_ratio,eye_aoi_max_share,eye_aoi_entropy,eye_aoi_pupil_weighted_mean,log_action_count_win,log_unique_device_count_win,log_action_density_win,log_correct_action_count_win,log_error_action_count_win,log_duplicate_action_count_win,log_extra_action_count_win,log_disallowed_action_count_win,log_error_rate_win,log_duplicate_rate_win,log_extra_rate_win,log_unique_step_count_win,log_action_count_cum,log_unique_device_count_cum,log_action_density_cum,log_correct_action_count_cum,log_error_action_count_cum,log_duplicate_action_count_cum,log_extra_action_count_cum,log_disallowed_action_count_cum,log_error_rate_cum,log_duplicate_rate_cum,log_extra_rate_cum,log_unique_step_count_cum,log_time_since_last_action_sec,log_cum_gap_count,log_cum_idle_gap_total_sec,log_cum_idle_ratio,log_cum_mean_inter_action_sec,log_action_type_diversity_cum,log_recent_60s_action_count,log_recent_60s_action_density
subject_19_task_5_repeat_1,19,5,1,5,1,0.0,30.0,0.1343549910779888,12.0,0.0416666666666666,hr_first,低,3.8666666666666663,6,84.16666666666667,2.228601953392904,81.0,87.0,-8.058585229043238,6.4945891562585505,2.8068318796703733,1.9605861104432551,4.969714362322325,4.547048718966041,1.4316289729481948,2.534810552747799,4.736525916302068,3.0832456640929338,1.9749271405854405,5.205626187154125,5.272890779431161,1.561194638896373,2.635857333760165,10.26756318115492,4.242804572868644,3.57384906405303,7.210978229431611,5.478941174947836,1.1871806830188192,2.017706428053172,13.799773891662165,9.608402401284444,7.389125773272177,13.11848487628277,7.407520199015127,1.3003435989734804,1.7753771256316593,2983,2.993825823806321,0.1509655611882876,0.984244049614482,0.9081461615822995,0.077438819979886,0.0070398927254441,11,3,2102.9999999999995,2.999999999999999,0.0999999999999999,0.0700999999999999,0.5715644317641465,0.8418450662913528,2.907762006657157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_19_task_5_repeat_1,19,5,1,5,2,5.0,35.0,0.156747489590987,12.0,0.0486111111111111,hr_first,低,3.8666666666666663,6,82.0,3.4641016151377544,78.0,87.0,-19.317746262935948,6.880140669384811,2.9014983631739093,1.910158183583872,5.177201027412863,4.674976139001661,1.5189832905513971,2.7103519865037087,4.868045314237596,3.446120856830404,2.0166258694538115,5.403860952176313,5.2230183342410905,1.708854829757669,2.6796546816291262,10.3476528674707,4.474776410740499,3.5895504769396434,7.240632615855753,5.421753018708676,1.246611919650612,2.0171418851390346,13.95862290459396,11.387355165381804,7.923119425139309,13.168887980749403,7.458075936894578,1.4372312916615648,1.6620837417855605,2994,2.9633433533734137,0.1503194449402362,0.9886439545758184,0.9161656646626588,0.0771543086172344,0.002004008016032,11,3,2102.9999999999995,2.999999999999999,0.0999999999999999,0.0700999999999999,0.5715644317641465,0.8418450662913528,2.907762006657157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_19_task_5_repeat_1,19,5,1,5,3,10.0,40.0,0.1791399881039851,12.0,0.0555555555555555,hr_first,低,3.8666666666666663,6,81.5,3.146426544510455,78.0,87.0,-15.189873417721564,6.952349501561676,2.9443002614655733,1.755324214642784,4.921272831924528,4.173345455429863,1.6773540961290452,2.8036261283651394,4.750921151360601,3.1636050690540034,1.895702076110003,4.799362118580691,4.155152300231756,1.6688303024627944,2.531706948609258,10.173448254317002,4.445317590883761,3.4303308606370138,6.563302787341542,4.610283167078436,1.295885957210047,1.91331479498241,13.221325009945955,11.07734595079413,7.611534871588401,12.179840841443706,6.728902971948922,1.4553366880236696,1.6001819668339738,2994,2.9105303941215768,0.134890669535528,0.988309953239813,0.9114896459585838,0.0814963259853039,0.0033400133600534,17,4,2383.999999999999,3.9999999999999982,0.1333333333333332,0.0794666666666666,0.5041946308724833,1.105275289436049,2.9070993456375844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_19_task_5_repeat_1,19,5,1,5,4,15.0,45.0,0.2015324866169833,12.0,0.0625,hr_first,低,3.8666666666666663,7,81.57142857142857,2.878491668515698,78.0,87.0,-7.739483020780463,6.951607486861156,2.9949682860883153,1.744514886149075,5.240709446256654,4.817012762319508,1.7167914758810403,3.0041070373582452,4.721581091648168,3.3977830495775607,1.8246996931550328,4.731862244140026,4.429686782681448,1.8621053438676023,2.5932279497226784,10.089042460703372,4.54482147742849,3.4177114104705666,6.210904917912939,4.342515040247852,1.329785032026077,1.8172701471765844,13.217408462166157,11.659417417677185,8.031072532295799,12.230680089017206,6.401019031620108,1.4517883347199916,1.5229198889479945,2995,2.8688557595993323,0.1181823677209474,0.9906510851419033,0.9115191986644408,0.0808013355592654,0.003338898163606,17,4,2383.999999999999,3.9999999999999982,0.1333333333333332,0.0794666666666666,0.5041946308724833,1.105275289436049,2.9070993456375844,2.0,1.0,0.06666666666666667,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.044444444444444446,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.044444444444444446
subject_19_task_5_repeat_1,19,5,1,5,5,20.0,50.0,0.2239249851299814,12.0,0.0694444444444444,hr_first,低,3.8666666666666663,7,80.85714285714286,1.6761634196950517,78.0,82.0,3.157156220767103,7.157244817902815,2.973909672816447,1.69702751073092,5.894611768801368,5.589291339992344,1.7524227827842145,3.473492168823193,4.9130266158304465,3.3105232058565757,1.8261319647153516,5.338386386586376,4.841318218602891,1.8128608829059096,2.9233300165240235,10.204902632942632,4.601909936351486,3.236934104239715,5.935060685491677,4.086606422508913,1.4216878651696787,1.833543870330253,14.198246605976763,11.5311686329021,7.357168734347663,11.859062492558245,6.278994346623025,1.5673377965449822,1.6119057372156014,2995,2.876845742904841,0.1268108179329758,0.9873121869782971,0.8964941569282137,0.0898163606010016,0.0060100166944908,23,6,3112.2794393786453,4.272482207624505,0.1424160735874835,0.1037426479792881,0.3862121070465236,1.5453291072451156,2.9063700178884555,9.0,1.0,0.3,0.0,0.0,0.0,9.0,9.0,1.0,0.0,1.0,0.0,9.0,1.0,0.18,0.0,0.0,0.0,9.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.625,1.0,9.0,0.18
subject_19_task_5_repeat_1,19,5,1,5,6,25.0,55.0,0.2463174836429796,12.0,0.0763888888888889,hr_first,低,3.8666666666666663,7,80.57142857142857,1.618347187425374,78.0,82.0,3.720211827008106,7.734988173929916,3.024138178220531,1.7542740561200767,5.797296577140498,5.840214475763164,1.7238687237437746,3.304669847288493,5.375977398318579,3.6287103517550383,1.8231894632983896,5.338478401593175,5.206079621604857,1.990308974905013,2.928098537787271,10.114307298835405,4.772087512500258,3.0633262702179236,5.704120606104197,3.6463566316272353,1.55781235544354,1.862067603297904,13.784540011137407,11.632582067222751,7.552178907369812,11.351211836239592,6.564653863754518,1.5402948221831805,1.503037994129414,2995,2.853198998330551,0.1116195845822899,0.9906510851419033,0.9065108514190318,0.081135225375626,0.005008347245409,17,6,3717.126687663424,4.887133658655606,0.1629044552885202,0.1239042229221141,0.2975122121003682,1.6528142957744711,2.9070073138762327,12.0,1.0,0.4,0.0,3.0,0.0,9.0,12.0,1.0,0.0,0.75,1.0,12.0,1.0,0.21818181818181817,0.0,3.0,0.0,9.0,12.0,1.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.9090909090909091,1.0,12.0,0.21818181818181817
subject_19_task_5_repeat_1,19,5,1,5,7,30.0,60.0,0.2687099821559777,12.0,0.0833333333333333,hr_first,低,3.8666666666666663,6,80.5,1.760681686165901,78.0,82.0,6.588785046729016,7.784105362316463,3.0745114830448763,1.7169490041541826,6.039408804255203,6.026694940347058,1.7906830520918513,3.5175236944386623,5.7872165009938294,3.4625120562838476,1.8914672901769285,5.523921072928782,5.468598713581476,1.8305957889231927,2.9204422945173283,9.780227163085414,4.935892428028429,3.042422800335597,5.232666617227428,3.352430440375553,1.6223558499114492,1.7199011973780352,14.673719186604892,11.101694747228104,6.949417975439832,12.21608507272081,6.5357879516922255,1.597499932578954,1.7578572933581027,2995,2.8536881469115194,0.1124482701957295,0.9909849749582638,0.9225375626043406,0.0664440734557596,0.005008347245409,12,4,3236.6203050307304,4.655360801274754,0.1551786933758251,0.1078873435010243,0.5366148671520494,1.1384026882426157,2.9088269424318636,12.0,1.0,0.4,0.0,3.0,0.0,9.0,12.0,1.0,0.0,0.75,1.0,12.0,1.0,0.2,0.0,3.0,0.0,9.0,12.0,1.0,0.0,0.75,1.0,6.0,0.0,0.0,0.0,0.9090909090909091,1.0,12.0,0.2
subject_19_task_5_repeat_1,19,5,1,5,8,35.0,65.0,0.2911024806689758,12.0,0.0902777777777777,hr_first,低,3.8666666666666663,6,81.5,0.8366600265340756,80.0,82.0,-1.822429906541956,7.469498412065341,2.9476718788590466,1.6101117920595822,5.713273769946193,5.840208018930721,1.830724980337246,3.5483708635150304,5.624774812023592,3.1618670916717257,1.6389486603768366,5.065638809443079,5.1346546309447705,1.9292044760845228,3.0907855333786705,9.428515018603475,4.485416308570194,2.733802147446305,4.7795992719940195,2.9213244194353383,1.640724553808733,1.7483340103667455,14.13691041784755,10.17581977618034,6.430264097888419,12.11094542522129,6.612222767843302,1.5824886227490862,1.8834289293340691,2995,2.8602761268781296,0.1060674856119065,0.9909849749582638,0.9258764607679466,0.0614357262103505,0.005008347245409,12,4,4310.298125806207,5.983230897640185,0.1994410299213395,0.1436766041935402,0.5493231552433405,1.104280662769734,2.90898530478087,12.0,1.0,0.4,0.0,3.0,0.0,9.0,12.0,1.0,0.0,0.75,1.0,12.0,1.0,0.18461538461538463,0.0,3.0,0.0,9.0,12.0,1.0,0.0,0.75,1.0,11.0,0.0,0.0,0.0,0.9090909090909091,1.0,12.0,0.2
subject_19_task_5_repeat_1,19,5,1,5,9,40.0,70.0,0.313494979181974,12.0,0.0972222222222222,hr_first,低,3.8666666666666663,5,81.4,0.8944271909999159,80.0,82.0,-1.385435168738947,7.543692359895409,2.89615747650413,1.6994054241673011,5.4878121221724845,5.335379752375552,1.7042180961163111,3.2292542109905766,5.935962825659562,3.3702493002250864,1.7307808968547622,4.493176709108199,4.551020000253051,1.9472420260413237,2.5960401557894257,9.06923345720364,4.567953897061589,2.830630663674045,4.410781104546489,2.4395033978755523,1.6137583598181502,1.5582326444600414,13.919275669439946,10.378991184265791,6.3339828047462525,12.315007826250458,6.818214334132935,1.638620044324795,1.9442755381373051,2995,2.877357595993322,0.1003226158920105,0.992320534223706,0.9335559265442404,0.0550918196994991,0.0043405676126878,6,3,5102.975946581684,6.311100994005615,0.2103700331335205,0.1700991982193894,0.5876325088339223,0.9234610026021832,2.9094626908127204,13.0,1.0,0.43333333333333335,0.0,4.0,0.0,9.0,13.0,1.0,0.0,0.6923076923076923,2.0,13.0,1.0,0.18571428571428572,0.0,4.0,0.0,9.0,13.0,1.0,0.0,0.6923076923076923,2.0,5.0,1.0,11.0,0.15714285714285714,1.75,2.0,13.0,0.21666666666666667
subject_19_task_5_repeat_1,19,5,1,5,10,45.0,75.0,0.3358874776949722,12.0,0.1041666666666666,hr_first,低,3.8666666666666663,5,81.8,1.4832396974191324,80.0,84.0,7.24137931034483,8.160350367487148,2.83284776780633,1.660585674304369,5.075075895330289,4.798116894932368,1.705932919717033,3.0561963612363896,6.329155224799667,3.321753352108217,1.7677572250999949,4.315856670068285,4.3029543994900665,1.8790777969640704,2.441430649406145,9.724927787403452,4.499926286573424,2.695085276969782,4.24711734527618,2.273902517358792,1.6696786276213549,1.57587493856648,14.483566546658327,9.87860241566283,6.166490606347075,12.06870305246646,6.5867341929836245,1.60198126394532,1.9571428585400468,2994,2.8879195056780227,0.0956197496275398,0.990313961255845,0.9382097528390112,0.0501002004008016,0.0043420173680694,6,3,5659.999999999999,6.999999999999999,0.2333333333333333,0.1886666666666666,0.5876325088339223,0.9234610026021832,2.909462690812721,11.0,1.0,0.36666666666666664,0.0,4.0,0.0,7.0,11.0,1.0,0.0,0.6363636363636364,2.0,13.0,1.0,0.17333333333333334,0.0,4.0,0.0,9.0,13.0,1.0,0.0,0.6923076923076923,2.0,10.0,1.0,11.0,0.14666666666666667,1.75,2.0,13.0,0.21666666666666667
