sample_id,subject,task,repeat_id,label_task,window_id,window_start_sec,window_end_sec,progress_end_ratio,task_required_time_min,elapsed_required_ratio,anchor_source,task_difficulty,nasa_tlx_weighted_task_label,hr_n,hr_mean,hr_std,hr_min,hr_max,hr_slope_bpm_per_min,eeg_frontal_delta_power,eeg_frontal_theta_power,eeg_frontal_alpha_power,eeg_frontal_beta_power,eeg_frontal_gamma_power,eeg_frontal_theta_alpha,eeg_frontal_beta_alpha,eeg_central_delta_power,eeg_central_theta_power,eeg_central_alpha_power,eeg_central_beta_power,eeg_central_gamma_power,eeg_central_theta_alpha,eeg_central_beta_alpha,eeg_parietal_delta_power,eeg_parietal_theta_power,eeg_parietal_alpha_power,eeg_parietal_beta_power,eeg_parietal_gamma_power,eeg_parietal_theta_alpha,eeg_parietal_beta_alpha,eeg_occipital_delta_power,eeg_occipital_theta_power,eeg_occipital_alpha_power,eeg_occipital_beta_power,eeg_occipital_gamma_power,eeg_occipital_theta_alpha,eeg_occipital_beta_alpha,eye_n,eye_pupil_filtered_mean,eye_pupil_filtered_std,eye_valid_ratio,eye_fixation_ratio,eye_saccade_ratio,eye_eyes_not_found_ratio,eye_aoi_interval_n,eye_aoi_unique_hit_n,eye_aoi_total_fix_ms,eye_aoi_fixation_n,eye_aoi_fixation_density_per_sec,eye_aoi_coverage_ratio,eye_aoi_max_share,eye_aoi_entropy,eye_aoi_pupil_weighted_mean,log_action_count_win,log_unique_device_count_win,log_action_density_win,log_correct_action_count_win,log_error_action_count_win,log_duplicate_action_count_win,log_extra_action_count_win,log_disallowed_action_count_win,log_error_rate_win,log_duplicate_rate_win,log_extra_rate_win,log_unique_step_count_win,log_action_count_cum,log_unique_device_count_cum,log_action_density_cum,log_correct_action_count_cum,log_error_action_count_cum,log_duplicate_action_count_cum,log_extra_action_count_cum,log_disallowed_action_count_cum,log_error_rate_cum,log_duplicate_rate_cum,log_extra_rate_cum,log_unique_step_count_cum,log_time_since_last_action_sec,log_cum_gap_count,log_cum_idle_gap_total_sec,log_cum_idle_ratio,log_cum_mean_inter_action_sec,log_action_type_diversity_cum,log_recent_60s_action_count,log_recent_60s_action_density
subject_11_task_3,11,3,,3,1,0.0,30.0,0.0609262696939406,10.0,0.05,eye,低,4.066666666666666,0,,,,,,9.158474743086204,4.1390154471641685,2.6451979181772693,7.034934209580569,4.724844110669736,1.5647280752497517,2.659511472180555,8.400060545367563,4.228879690136099,2.7028767409956167,6.020149182711257,4.28885518139353,1.564584735217475,2.2273117717139064,12.214503276533296,6.487701302867235,4.34933701536732,7.776806709633189,2.7743706263746857,1.49165293007751,1.7880441736650303,15.237549002039056,9.16368379097309,11.250883583211596,30.693498238388138,36.61087284605261,0.8144857000073316,2.7280966878182373,2937,2.9295285464098075,0.1282022882307176,0.9594824651004428,0.916241062308478,0.0490296220633299,0.0320054477357848,4,1,155.0338910338909,0.2276562276562274,0.0075885409218742,0.0051677963677963,1.0,-1.000088900581841e-12,2.97382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,2,5.0,35.0,0.0710806479762641,10.0,0.0583333333333333,eye,低,4.066666666666666,0,,,,,,9.142678185015615,4.062637631014386,2.824592140034726,7.196472078431327,4.40780429365558,1.438309472518903,2.5477915825195394,9.009981670839345,4.754289940449161,2.7953562291317753,6.908261214626099,3.947460691695397,1.70078142130952,2.471334831185996,12.178106132393776,6.577751878151613,4.382055655106687,7.530853723979298,2.5074719244679127,1.5010653437242727,1.7185664256005322,15.117189011784395,9.366374047302486,10.85015577801464,33.28704938844388,37.53894330910947,0.8632478868442885,3.0678867722703553,2995,2.922053933356235,0.1175083597705571,0.959933222036728,0.917195325542571,0.0480801335559265,0.0327212020033388,4,1,641.9493779493778,0.9426569426569424,0.0314218980885647,0.0213983125983125,1.0,-1.000088900581841e-12,2.97382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,3,10.0,40.0,0.0812350262585875,10.0,0.0666666666666666,eye,低,4.066666666666666,0,,,,,,9.674669416252293,4.429798418488055,2.7887022181141323,7.779510849025911,5.25201638277733,1.5884802578468626,2.789652763387131,9.41276619028063,4.666623876466065,2.8078958518960246,7.076029311319093,4.793675681823827,1.661964731816865,2.520046926434619,12.390848532840865,6.64984572547084,4.4214499966912,8.291228026187662,2.6476790596740356,1.5039965917170304,1.8752282695478673,16.50852436041417,10.198837546320824,11.889965362226205,37.170089434002506,38.850701015899894,0.8577684825493264,3.1261730628829185,2995,2.915996214728149,0.1112853288905883,0.9602671118530884,0.9105175292153588,0.0550918196994991,0.0337228714524207,4,1,681.0000000000001,1.0000000000000002,0.0333333333333333,0.0227,1.0,-1.000088900581841e-12,2.97382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,4,15.0,45.0,0.091389404540911,10.0,0.075,eye,低,4.066666666666666,0,,,,,,9.248208220577023,4.40986581118879,2.728654130696069,6.910232029744568,4.131365148071174,1.6161322028980822,2.532469011740156,8.73541634910345,4.781223763379962,2.775722986775296,6.839014156432442,3.4392035511729824,1.722514741622168,2.4638676802463224,12.450238601200002,6.641920675968944,4.707554190094958,8.22203851256402,2.9468690047401367,1.41090689724699,1.7465626906353615,16.659078225258387,10.277368258283598,10.882335215258465,37.15169707406948,38.638245045472665,0.9444083512400332,3.413945291997431,2994,2.906484796129924,0.0932477138186175,0.9539078156312624,0.9021376085504342,0.0577822311289245,0.0390781563126252,5,1,681.0000000000001,1.0000000000000002,0.0333333333333333,0.0227,1.0,-1.000088900581841e-12,2.97382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,5,20.0,50.0,0.1015437828232345,10.0,0.0833333333333333,eye,低,4.066666666666666,2,87.0,0.0,87.0,87.0,-4.263256414560601e-13,9.268720277441252,4.642708496783556,2.7357480948097805,8.107804462144747,5.275495268026586,1.6970526290748889,2.9636516891035214,8.98042668469258,4.6664797679165675,2.7759858843718153,6.4141052928942095,2.8984959700503405,1.68101710970067,2.310568410669593,13.646741617609162,6.753788603330982,4.743093983602928,8.8552881427387,2.895629173298776,1.423920467669228,1.8669855949200664,15.69046874551609,10.924162626159792,12.462937293490135,37.969877053655814,38.98351225693494,0.8765319417811639,3.046623453163719,2994,2.894665863730214,0.0916164807038093,0.9565798263193052,0.9051436205744824,0.0567802271209084,0.0370741482965931,6,2,765.9278530318005,1.0865065984535784,0.0362168866151192,0.0255309284343933,0.8891176855683895,0.3483560613504016,2.971603462534512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,6,25.0,55.0,0.1116981611055579,10.0,0.0916666666666666,eye,低,4.066666666666666,2,87.0,0.0,87.0,87.0,-4.263256414560601e-13,9.297247925476888,4.787307381361519,2.868123946452711,9.721162471468585,6.490330881532206,1.669142432732884,3.389380184734238,8.649556448093564,4.938463196774566,3.001892478032053,7.32845630707894,3.063636714102445,1.6451166165725124,2.4412787468934423,14.75395446576332,7.321148456592875,5.248653593904949,9.4081596979498,3.302745745715349,1.394862191914252,1.7924901176322852,15.368354285160798,10.959486256683697,13.79085982329462,40.38989057582421,38.06648615219209,0.7946920204476045,2.928743464392281,2994,2.906284591732149,0.1027611155436106,0.9625918503674016,0.9061456245824984,0.0607882431529726,0.0317301269205076,4,2,1336.6795535143306,1.6678681472007444,0.0555956049066914,0.0445559851171443,0.5094713973962939,0.6929677550892452,2.964014333233952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,7,30.0,60.0,0.1218525393878813,10.0,0.1,eye,低,4.066666666666666,4,86.75,0.5,86.0,87.0,-2.0930232558138666,9.95486830734662,4.898929313848878,3.0556791750819885,9.841794940695411,7.081675225279612,1.603221095263521,3.220820765789766,8.883488846638231,4.785792856177955,3.445049865792288,6.562402475978058,2.9261830104206603,1.3891795598370311,1.9048788062952595,16.821987223065094,7.32561765839315,5.546698784403631,9.324641656523395,3.180429446355282,1.320716689896977,1.68111556422402,15.837568434017754,11.752603071428323,13.880001680874884,40.603496215347214,35.90460953843213,0.8467292253733745,2.92532358056515,2994,2.930346088144858,0.0913026529758789,0.9619238476953909,0.9048096192384768,0.0624582498329993,0.0313961255845023,4,2,1752.39736296297,2.021573468291683,0.0673857822763894,0.058413245432099,0.6998591072536191,0.6109836329159443,2.9598298164459997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,8,35.0,65.0,0.1320069176702048,10.0,0.1083333333333333,eye,低,4.066666666666666,5,87.2,1.095445115010332,86.0,89.0,5.514223194748118,9.341444666585726,4.499594448578145,3.100335763765914,10.941339559620564,7.768589902214838,1.4513248858931913,3.5290821360362417,8.685863058431423,4.700383135938762,3.9124176048025863,6.17621279975683,2.570938622483224,1.201401182268715,1.578617986018512,16.68961704551242,7.075541211212894,5.748689178785353,9.428287014733872,3.315363502460838,1.230809492592517,1.6400759758463728,16.164997147669755,12.65236311510732,14.038771718057037,39.200906722011744,34.78871769209135,0.9012443089186728,2.7923316590147635,2995,2.907343994555972,0.1060482140203407,0.9692821368948248,0.9125208681135224,0.0611018363939899,0.0253756260434056,4,2,1836.2335765300131,1.8879343020381336,0.0629311434012711,0.0612077858843337,0.9787333035678296,0.1029287571924027,2.9542551212616788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,9,40.0,70.0,0.1421612959525282,10.0,0.1166666666666666,eye,低,4.066666666666666,6,87.16666666666667,0.9831920802501752,86.0,89.0,2.5475841874083587,9.144625408847368,4.320364850045154,3.2442284241771304,12.152612747062337,9.618339512792213,1.331707970329178,3.7459177216057897,8.223207575117579,4.631591771202452,4.001340558109146,5.861394302369875,2.6815858172225373,1.1575100154412086,1.464857643894152,16.149940962638315,6.848415159919938,5.681768501765469,8.29670820339199,2.582663431299685,1.2053316071909586,1.460233411624214,14.26566651194888,12.180436682460746,13.08193867168177,38.095208306654534,35.19102079608743,0.9310880434585364,2.912046086037578,2995,2.8925244519392916,0.1082690105064417,0.976627712854758,0.928881469115192,0.0520868113522537,0.018363939899833,2,1,2367.934654961921,2.4119527934422416,0.0803984264480747,0.0789311551653973,1.0,-1.000088900581841e-12,2.95383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
subject_11_task_3,11,3,,3,10,45.0,75.0,0.1523156742348517,10.0,0.125,eye,低,4.066666666666666,6,87.16666666666667,0.9831920802501752,86.0,89.0,2.5475841874083587,9.772771766663505,4.397203468498255,3.198676605754318,13.675381003610708,10.200798390509137,1.3746946035706844,4.275324669899148,8.912658177565106,5.03589416785802,3.996526060402779,6.464648459171072,3.061343284248405,1.26006789190072,1.6175669472600784,16.374039109135545,7.080200988009806,5.540040557361568,8.602623360823841,2.799977520210842,1.2780052627235163,1.5528087333932483,16.42247727643256,13.04253242151591,15.12041039346806,39.66754023101388,35.76035766681685,0.862577938172248,2.623443358928277,2995,2.8897926298157453,0.1077781031411657,0.9849749582637728,0.9409015025041736,0.0487479131886477,0.010016694490818,1,1,2938.686355444451,2.9933143421894073,0.0997771447396469,0.0979562118481483,1.0,-1.000088900581841e-12,2.95383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
